"site_code","year","mean_sst"
"GBR192",2009,26.4812328767123
"GBR192",2010,26.7491506849315
"GBR192",2011,25.8402191780822
"GBR192",2012,25.9801092896175
"GBR192",2013,26.3942739726027
"GBR192",2014,26.1347397260274
"GBR192",2015,26.4943835616439
"GBR192",2016,27.1536612021858
"GBR192",2017,26.774301369863
"GBR192",2018,26.4357534246575
"GBR192",2019,26.0303287671233
"GBR192",2020,26.6843989071038
"GBR192",2021,26.8085205479452
"GBR192",2022,26.9915616438356
"NT20",2008,28.2776229508197
"NT20",2009,28.5588493150685
"NT20",2010,28.8836438356164
"NT20",2011,28.0649863013699
"NT20",2012,28.168606557377
"NT20",2013,28.6247671232877
"NT20",2014,28.34
"NT20",2015,28.228
"NT20",2016,29.3386612021858
"NT20",2017,28.6293424657534
"NT20",2018,28.7267123287671
"NT20",2019,28.1966849315068
"NT20",2020,28.753306010929
"NT20",2021,29.0218356164383
"NT20",2022,29.2258630136986
"GBR32",2008,26.3126775956284
"GBR32",2009,26.7169863013699
"GBR32",2010,27.063095890411
"GBR32",2011,26.2571780821918
"GBR32",2012,26.2968852459016
"GBR32",2013,26.6758630136987
"GBR32",2014,26.3679726027397
"GBR32",2015,26.6666575342465
"GBR32",2016,27.3612841530055
"GBR32",2017,26.9078356164383
"GBR32",2018,26.553397260274
"GBR32",2019,26.2288493150685
"GBR32",2020,26.8893169398907
"GBR32",2021,26.9793424657534
"GBR32",2022,27.3035616438356
"GBR30",2008,26.3126775956284
"GBR30",2009,26.7169863013699
"GBR30",2010,27.063095890411
"GBR30",2011,26.2571780821918
"GBR30",2012,26.2968852459016
"GBR30",2013,26.6758630136987
"GBR30",2014,26.3679726027397
"GBR30",2015,26.6666575342465
"GBR30",2016,27.3612841530055
"GBR30",2017,26.9078356164383
"GBR30",2018,26.553397260274
"GBR30",2019,26.2288493150685
"GBR30",2020,26.8893169398907
"GBR30",2021,26.9793424657534
"GBR30",2022,27.3035616438356
"NT53",2008,27.5956010928962
"NT53",2009,28.0762465753425
"NT53",2010,28.2409863013699
"NT53",2011,27.1254794520548
"NT53",2012,27.1383333333333
"NT53",2013,28.2116438356165
"NT53",2014,27.7121643835616
"NT53",2015,27.7798082191781
"NT53",2016,28.9167486338798
"NT53",2017,28.3621095890411
"NT53",2018,28.1018082191781
"NT53",2019,27.6247397260274
"NT53",2020,28.2145901639344
"NT53",2021,28.3860547945205
"NT53",2022,28.5055616438356
"QLD5",2008,23.0447267759563
"QLD5",2009,23.6611780821918
"QLD5",2010,23.5639452054794
"QLD5",2011,23.0510410958904
"QLD5",2012,22.9912295081967
"QLD5",2013,23.6200273972603
"QLD5",2014,23.5474520547945
"QLD5",2015,23.7385479452055
"QLD5",2016,23.9965573770492
"QLD5",2017,24.0837260273973
"QLD5",2018,23.6340547945205
"QLD5",2019,23.7019726027397
"QLD5",2020,23.8777595628415
"QLD5",2021,23.672904109589
"QLD5",2022,23.2553698630137
"PS16",2008,20.4275683060109
"PS16",2009,20.4465205479452
"PS16",2010,20.7998082191781
"PS16",2011,20.6605479452055
"PS16",2012,20.4715300546448
"PS16",2013,20.8565205479452
"PS16",2014,20.7892602739726
"PS16",2015,21.0070684931507
"PS16",2016,21.163087431694
"PS16",2017,21.1694246575342
"PS16",2018,20.5430684931507
"PS16",2019,21.0630684931507
"PS16",2020,20.743087431694
"PS16",2021,20.7613424657534
"PS16",2022,20.9210136986301
"SI19",2008,22.1505191256831
"SI19",2009,22.1432602739726
"SI19",2010,22.6641917808219
"SI19",2011,22.4184657534246
"SI19",2012,22.2105737704918
"SI19",2013,22.4401917808219
"SI19",2014,22.3149863013699
"SI19",2015,22.6039452054795
"SI19",2016,22.3708469945355
"SI19",2017,22.3496438356165
"SI19",2018,22.3813698630137
"SI19",2019,22.0907671232877
"SI19",2020,22.3757103825137
"SI19",2021,22.1996712328767
"SI19",2022,22.3218356164384
"QLD4",2008,23.0112568306011
"QLD4",2009,23.6327671232877
"QLD4",2010,23.5028219178082
"QLD4",2011,23.0258082191781
"QLD4",2012,22.9540710382514
"QLD4",2013,23.5791780821918
"QLD4",2014,23.4928493150685
"QLD4",2015,23.6818082191781
"QLD4",2016,23.9581693989071
"QLD4",2017,24.0427123287671
"QLD4",2018,23.5946849315069
"QLD4",2019,23.6689863013699
"QLD4",2020,23.8321857923497
"QLD4",2021,23.6432602739726
"QLD4",2022,23.2257534246575
"SI25",2008,22.1505191256831
"SI25",2009,22.1432602739726
"SI25",2010,22.6641917808219
"SI25",2011,22.4184657534246
"SI25",2012,22.2105737704918
"SI25",2013,22.4401917808219
"SI25",2014,22.3149863013699
"SI25",2015,22.6039452054795
"SI25",2016,22.3708469945355
"SI25",2017,22.3496438356165
"SI25",2018,22.3813698630137
"SI25",2019,22.0907671232877
"SI25",2020,22.3757103825137
"SI25",2021,22.1996712328767
"SI25",2022,22.3218356164384
"GSV134",2008,17.5927595628415
"GSV134",2009,17.9935616438356
"GSV134",2010,17.8095890410959
"GSV134",2011,17.6920273972603
"GSV134",2012,17.4932513661202
"GSV134",2013,18.0247397260274
"GSV134",2014,18.0937260273972
"GSV134",2015,17.5205479452055
"GSV134",2016,17.7988524590164
"GSV134",2017,18.2015890410959
"GSV134",2018,17.9412876712329
"GSV134",2019,18.0232602739726
"GSV134",2020,17.5526775956284
"GSV134",2021,17.68
"GSV134",2022,17.7894520547945
"GSV127",2008,17.4798087431694
"GSV127",2009,17.8907123287671
"GSV127",2010,17.7948767123288
"GSV127",2011,17.6736164383562
"GSV127",2012,17.461912568306
"GSV127",2013,17.9912876712329
"GSV127",2014,17.9936712328767
"GSV127",2015,17.4020821917808
"GSV127",2016,17.6701092896175
"GSV127",2017,18.1147945205479
"GSV127",2018,17.8294246575343
"GSV127",2019,17.8739726027397
"GSV127",2020,17.3881967213115
"GSV127",2021,17.4905479452055
"GSV127",2022,17.6348219178082
"GSV45",2008,17.2077322404372
"GSV45",2009,17.6421095890411
"GSV45",2010,17.4999178082192
"GSV45",2011,17.2688767123288
"GSV45",2012,17.1664207650273
"GSV45",2013,17.8456712328767
"GSV45",2014,17.6273424657534
"GSV45",2015,17.1249863013699
"GSV45",2016,17.3460928961749
"GSV45",2017,17.7528219178082
"GSV45",2018,17.4756712328767
"GSV45",2019,17.4536712328767
"GSV45",2020,17.012868852459
"GSV45",2021,17.1005205479452
"GSV45",2022,17.138794520548
"GSV138",2008,17.2546721311475
"GSV138",2009,17.7097534246575
"GSV138",2010,17.5618904109589
"GSV138",2011,17.3458630136986
"GSV138",2012,17.2185245901639
"GSV138",2013,17.890904109589
"GSV138",2014,17.7063287671233
"GSV138",2015,17.1817260273972
"GSV138",2016,17.4153551912568
"GSV138",2017,17.8521095890411
"GSV138",2018,17.5583561643836
"GSV138",2019,17.5561369863014
"GSV138",2020,17.0948087431694
"GSV138",2021,17.1787945205479
"GSV138",2022,17.2438082191781
"GSV56",2008,16.5213661202186
"GSV56",2009,17.1089589041096
"GSV56",2010,16.8090684931507
"GSV56",2011,16.6457534246575
"GSV56",2012,16.7320765027322
"GSV56",2013,17.4015068493151
"GSV56",2014,16.9624931506849
"GSV56",2015,16.5796712328767
"GSV56",2016,16.6315573770492
"GSV56",2017,17.1912876712329
"GSV56",2018,17.0035616438356
"GSV56",2019,16.912
"GSV56",2020,16.5258196721312
"GSV56",2021,16.6603835616438
"GSV56",2022,16.4451232876712
"GSV57",2008,16.641912568306
"GSV57",2009,17.1844383561644
"GSV57",2010,16.881095890411
"GSV57",2011,16.719095890411
"GSV57",2012,16.7774863387978
"GSV57",2013,17.4532054794521
"GSV57",2014,17.0706849315069
"GSV57",2015,16.6583835616438
"GSV57",2016,16.7477595628415
"GSV57",2017,17.2380821917808
"GSV57",2018,17.0494794520548
"GSV57",2019,16.9452602739726
"GSV57",2020,16.5607103825136
"GSV57",2021,16.6958630136986
"GSV57",2022,16.5164931506849
"GSV20",2008,16.59
"GSV20",2009,17.1524383561644
"GSV20",2010,16.8657534246575
"GSV20",2011,16.6878904109589
"GSV20",2012,16.7598087431694
"GSV20",2013,17.4315342465753
"GSV20",2014,17.0205205479452
"GSV20",2015,16.624602739726
"GSV20",2016,16.7012841530055
"GSV20",2017,17.2395068493151
"GSV20",2018,17.0418630136986
"GSV20",2019,16.9546849315068
"GSV20",2020,16.5656830601093
"GSV20",2021,16.691397260274
"GSV20",2022,16.5015342465753
"GSV59",2008,16.641912568306
"GSV59",2009,17.1844383561644
"GSV59",2010,16.881095890411
"GSV59",2011,16.719095890411
"GSV59",2012,16.7774863387978
"GSV59",2013,17.4532054794521
"GSV59",2014,17.0706849315069
"GSV59",2015,16.6583835616438
"GSV59",2016,16.7477595628415
"GSV59",2017,17.2380821917808
"GSV59",2018,17.0494794520548
"GSV59",2019,16.9452602739726
"GSV59",2020,16.5607103825136
"GSV59",2021,16.6958630136986
"GSV59",2022,16.5164931506849
"GSV24",2008,17.2077322404372
"GSV24",2009,17.6421095890411
"GSV24",2010,17.4999178082192
"GSV24",2011,17.2688767123288
"GSV24",2012,17.1664207650273
"GSV24",2013,17.8456712328767
"GSV24",2014,17.6273424657534
"GSV24",2015,17.1249863013699
"GSV24",2016,17.3460928961749
"GSV24",2017,17.7528219178082
"GSV24",2018,17.4756712328767
"GSV24",2019,17.4536712328767
"GSV24",2020,17.012868852459
"GSV24",2021,17.1005205479452
"GSV24",2022,17.138794520548
"GSV19",2008,16.641912568306
"GSV19",2009,17.1844383561644
"GSV19",2010,16.881095890411
"GSV19",2011,16.719095890411
"GSV19",2012,16.7774863387978
"GSV19",2013,17.4532054794521
"GSV19",2014,17.0706849315069
"GSV19",2015,16.6583835616438
"GSV19",2016,16.7477595628415
"GSV19",2017,17.2380821917808
"GSV19",2018,17.0494794520548
"GSV19",2019,16.9452602739726
"GSV19",2020,16.5607103825136
"GSV19",2021,16.6958630136986
"GSV19",2022,16.5164931506849
"GSV124",2008,17.2943989071038
"GSV124",2009,17.7600547945205
"GSV124",2010,17.6141643835616
"GSV124",2011,17.4212054794521
"GSV124",2012,17.2740710382514
"GSV124",2013,17.922301369863
"GSV124",2014,17.7764383561644
"GSV124",2015,17.2313150684932
"GSV124",2016,17.4782786885246
"GSV124",2017,17.9178356164384
"GSV124",2018,17.6392602739726
"GSV124",2019,17.6451232876713
"GSV124",2020,17.1740710382514
"GSV124",2021,17.2541917808219
"GSV124",2022,17.3483287671233
"GSV58",2008,16.6508743169399
"GSV58",2009,17.1992876712329
"GSV58",2010,16.8757260273973
"GSV58",2011,16.7250410958904
"GSV58",2012,16.7850546448087
"GSV58",2013,17.4642465753425
"GSV58",2014,17.0818904109589
"GSV58",2015,16.6640273972603
"GSV58",2016,16.7662568306011
"GSV58",2017,17.2477808219178
"GSV58",2018,17.0754520547945
"GSV58",2019,16.9557260273972
"GSV58",2020,16.5662295081967
"GSV58",2021,16.7117808219178
"GSV58",2022,16.5282191780822
"TI-S4",2008,13.5637978142076
"TI-S4",2009,13.6006301369863
"TI-S4",2010,14.0812602739726
"TI-S4",2011,13.5873424657534
"TI-S4",2012,13.8670765027322
"TI-S4",2013,13.9075890410959
"TI-S4",2014,13.8946575342466
"TI-S4",2015,13.4562465753425
"TI-S4",2016,14.3298360655738
"TI-S4",2017,14.3551232876712
"TI-S4",2018,14.3517808219178
"TI-S4",2019,14.1534520547945
"TI-S4",2020,13.8684972677596
"TI-S4",2021,14.1166575342466
"TI-S4",2022,14.2933424657534
"TI-S1",2008,13.5419945355191
"TI-S1",2009,13.5842465753425
"TI-S1",2010,14.0589041095891
"TI-S1",2011,13.5612602739726
"TI-S1",2012,13.8431420765027
"TI-S1",2013,13.886904109589
"TI-S1",2014,13.8755342465753
"TI-S1",2015,13.4350410958904
"TI-S1",2016,14.3014754098361
"TI-S1",2017,14.3336712328767
"TI-S1",2018,14.3398082191781
"TI-S1",2019,14.1455068493151
"TI-S1",2020,13.8663114754098
"TI-S1",2021,14.1101643835616
"TI-S1",2022,14.2932054794521
"TI-S5",2008,13.5185245901639
"TI-S5",2009,13.558904109589
"TI-S5",2010,14.0295342465753
"TI-S5",2011,13.5344109589041
"TI-S5",2012,13.808087431694
"TI-S5",2013,13.841698630137
"TI-S5",2014,13.8409589041096
"TI-S5",2015,13.4156164383562
"TI-S5",2016,14.269043715847
"TI-S5",2017,14.3284109589041
"TI-S5",2018,14.3466849315068
"TI-S5",2019,14.1668767123288
"TI-S5",2020,13.8817486338798
"TI-S5",2021,14.1151780821918
"TI-S5",2022,14.3085753424658
"NMP-BF3",2008,25.2877322404372
"NMP-BF3",2009,25.1479726027397
"NMP-BF3",2010,25.1557260273973
"NMP-BF3",2011,25.6131506849315
"NMP-BF3",2012,25.2653005464481
"NMP-BF3",2013,25.706904109589
"NMP-BF3",2014,25.3241095890411
"NMP-BF3",2015,25.0602739726027
"NMP-BF3",2016,24.8390163934426
"NMP-BF3",2017,25.2966575342466
"NMP-BF3",2018,24.8886301369863
"NMP-BF3",2019,24.9044109589041
"NMP-BF3",2020,25.4031147540984
"NMP-BF3",2021,25.5301917808219
"NMP-BF3",2022,25.352794520548
"NMP-BF2",2008,25.2877322404372
"NMP-BF2",2009,25.1479726027397
"NMP-BF2",2010,25.1557260273973
"NMP-BF2",2011,25.6131506849315
"NMP-BF2",2012,25.2653005464481
"NMP-BF2",2013,25.706904109589
"NMP-BF2",2014,25.3241095890411
"NMP-BF2",2015,25.0602739726027
"NMP-BF2",2016,24.8390163934426
"NMP-BF2",2017,25.2966575342466
"NMP-BF2",2018,24.8886301369863
"NMP-BF2",2019,24.9044109589041
"NMP-BF2",2020,25.4031147540984
"NMP-BF2",2021,25.5301917808219
"NMP-BF2",2022,25.352794520548
"TAS161",2008,13.6495355191257
"TAS161",2009,13.6830684931507
"TAS161",2010,14.1758356164384
"TAS161",2011,13.6812328767123
"TAS161",2012,13.982431693989
"TAS161",2013,14.0593424657534
"TAS161",2014,13.9994246575343
"TAS161",2015,13.5319452054794
"TAS161",2016,14.4407923497268
"TAS161",2017,14.4104383561644
"TAS161",2018,14.3865753424657
"TAS161",2019,14.15
"TAS161",2020,13.8531967213115
"TAS161",2021,14.1781369863014
"TAS161",2022,14.318602739726
"JMP-S33",2008,21.4461475409836
"JMP-S33",2009,21.1617534246575
"JMP-S33",2010,21.0013150684931
"JMP-S33",2011,22.1546301369863
"JMP-S33",2012,21.4541256830601
"JMP-S33",2013,21.7207397260274
"JMP-S33",2014,21.3830410958904
"JMP-S33",2015,21.1838082191781
"JMP-S33",2016,20.6878415300546
"JMP-S33",2017,21.1581095890411
"JMP-S33",2018,20.9284931506849
"JMP-S33",2019,20.8927397260274
"JMP-S33",2020,21.6015027322404
"JMP-S33",2021,21.5633698630137
"JMP-S33",2022,21.543698630137
"JMP-S5",2008,21.4450546448088
"JMP-S5",2009,21.1641095890411
"JMP-S5",2010,20.9890136986301
"JMP-S5",2011,22.151205479452
"JMP-S5",2012,21.4508743169399
"JMP-S5",2013,21.7136164383562
"JMP-S5",2014,21.3709315068493
"JMP-S5",2015,21.159397260274
"JMP-S5",2016,20.6925956284153
"JMP-S5",2017,21.1496164383562
"JMP-S5",2018,20.891698630137
"JMP-S5",2019,20.8752876712329
"JMP-S5",2020,21.6004644808743
"JMP-S5",2021,21.5492602739726
"JMP-S5",2022,21.5240547945206
"JMP-S42",2008,21.447868852459
"JMP-S42",2009,21.1675068493151
"JMP-S42",2010,20.9867671232877
"JMP-S42",2011,22.1510410958904
"JMP-S42",2012,21.453825136612
"JMP-S42",2013,21.7130684931507
"JMP-S42",2014,21.367205479452
"JMP-S42",2015,21.1492328767123
"JMP-S42",2016,20.6959016393443
"JMP-S42",2017,21.1511506849315
"JMP-S42",2018,20.8801095890411
"JMP-S42",2019,20.8682739726027
"JMP-S42",2020,21.6027595628415
"JMP-S42",2021,21.553397260274
"JMP-S42",2022,21.5241095890411
"JMP-S14",2008,21.4578415300546
"JMP-S14",2009,21.1852602739726
"JMP-S14",2010,20.9864657534246
"JMP-S14",2011,22.1573424657534
"JMP-S14",2012,21.462650273224
"JMP-S14",2013,21.7206301369863
"JMP-S14",2014,21.3632054794521
"JMP-S14",2015,21.1303287671233
"JMP-S14",2016,20.7069672131148
"JMP-S14",2017,21.1730410958904
"JMP-S14",2018,20.8744383561644
"JMP-S14",2019,20.865698630137
"JMP-S14",2020,21.6204371584699
"JMP-S14",2021,21.5771780821918
"JMP-S14",2022,21.5361095890411
"JMP-S25",2008,21.4614207650273
"JMP-S25",2009,21.1966849315069
"JMP-S25",2010,20.986301369863
"JMP-S25",2011,22.1616164383562
"JMP-S25",2012,21.4665300546448
"JMP-S25",2013,21.7263835616438
"JMP-S25",2014,21.3619726027397
"JMP-S25",2015,21.1208493150685
"JMP-S25",2016,20.7100546448088
"JMP-S25",2017,21.1877260273973
"JMP-S25",2018,20.8780547945206
"JMP-S25",2019,20.8664383561644
"JMP-S25",2020,21.6304918032787
"JMP-S25",2021,21.5900547945205
"JMP-S25",2022,21.54
"JMP-S3",2008,21.4281693989071
"JMP-S3",2009,21.1503835616438
"JMP-S3",2010,20.9876164383562
"JMP-S3",2011,22.1405753424658
"JMP-S3",2012,21.4376775956284
"JMP-S3",2013,21.7118356164384
"JMP-S3",2014,21.3743287671233
"JMP-S3",2015,21.1712328767123
"JMP-S3",2016,20.687131147541
"JMP-S3",2017,21.1397534246575
"JMP-S3",2018,20.9146575342466
"JMP-S3",2019,20.8827397260274
"JMP-S3",2020,21.589781420765
"JMP-S3",2021,21.5297260273972
"JMP-S3",2022,21.5126301369863
"JMP-S24",2008,21.4281693989071
"JMP-S24",2009,21.1503835616438
"JMP-S24",2010,20.9876164383562
"JMP-S24",2011,22.1405753424658
"JMP-S24",2012,21.4376775956284
"JMP-S24",2013,21.7118356164384
"JMP-S24",2014,21.3743287671233
"JMP-S24",2015,21.1712328767123
"JMP-S24",2016,20.687131147541
"JMP-S24",2017,21.1397534246575
"JMP-S24",2018,20.9146575342466
"JMP-S24",2019,20.8827397260274
"JMP-S24",2020,21.589781420765
"JMP-S24",2021,21.5297260273972
"JMP-S24",2022,21.5126301369863
"JMP-S8",2008,21.4760655737705
"JMP-S8",2009,21.2057260273973
"JMP-S8",2010,21.0014520547945
"JMP-S8",2011,22.1745753424657
"JMP-S8",2012,21.4791803278689
"JMP-S8",2013,21.7347123287671
"JMP-S8",2014,21.3684931506849
"JMP-S8",2015,21.1258356164383
"JMP-S8",2016,20.7067486338798
"JMP-S8",2017,21.2081369863014
"JMP-S8",2018,20.8942739726028
"JMP-S8",2019,20.8766575342466
"JMP-S8",2020,21.6414207650273
"JMP-S8",2021,21.6142465753425
"JMP-S8",2022,21.556602739726
"JMP-S15",2008,21.4578415300546
"JMP-S15",2009,21.1852602739726
"JMP-S15",2010,20.9864657534246
"JMP-S15",2011,22.1573424657534
"JMP-S15",2012,21.462650273224
"JMP-S15",2013,21.7206301369863
"JMP-S15",2014,21.3632054794521
"JMP-S15",2015,21.1303287671233
"JMP-S15",2016,20.7069672131148
"JMP-S15",2017,21.1730410958904
"JMP-S15",2018,20.8744383561644
"JMP-S15",2019,20.865698630137
"JMP-S15",2020,21.6204371584699
"JMP-S15",2021,21.5771780821918
"JMP-S15",2022,21.5361095890411
"TAS355",2008,14.9537431693989
"TAS355",2009,14.6895342465753
"TAS355",2010,15.2815068493151
"TAS355",2011,14.7199452054794
"TAS355",2012,14.9510655737705
"TAS355",2013,14.857698630137
"TAS355",2014,15.2441917808219
"TAS355",2015,14.6878904109589
"TAS355",2016,15.0969398907104
"TAS355",2017,15.1147397260274
"TAS355",2018,15.1069315068493
"TAS355",2019,14.6779452054795
"TAS355",2020,14.5048907103825
"TAS355",2021,14.8868767123288
"TAS355",2022,15.452
"WA28",2008,20.4875683060109
"WA28",2009,20.067397260274
"WA28",2010,20.2267123287671
"WA28",2011,20.918301369863
"WA28",2012,20.3226775956284
"WA28",2013,20.7858082191781
"WA28",2014,20.5025479452055
"WA28",2015,20.2749589041096
"WA28",2016,19.7283879781421
"WA28",2017,19.9282465753425
"WA28",2018,19.9574520547945
"WA28",2019,20.2761643835616
"WA28",2020,20.8086065573771
"WA28",2021,20.591698630137
"WA28",2022,20.4615890410959
"WA42",2008,20.6801639344262
"WA42",2009,20.2979726027397
"WA42",2010,20.3295616438356
"WA42",2011,21.1687945205479
"WA42",2012,20.5382786885246
"WA42",2013,21.0129863013699
"WA42",2014,20.6603287671233
"WA42",2015,20.464
"WA42",2016,19.9457923497268
"WA42",2017,20.2234246575342
"WA42",2018,20.192
"WA42",2019,20.3823287671233
"WA42",2020,20.9372404371585
"WA42",2021,20.8302191780822
"WA42",2022,20.6730684931507
"MBMP2",2008,23.4519945355191
"MBMP2",2009,23.7839452054795
"MBMP2",2010,24.1117534246575
"MBMP2",2011,23.6814520547945
"MBMP2",2012,23.6453005464481
"MBMP2",2013,23.7978904109589
"MBMP2",2014,23.873397260274
"MBMP2",2015,24.0489863013698
"MBMP2",2016,24.0689344262295
"MBMP2",2017,24.0232328767123
"MBMP2",2018,24.0101643835617
"MBMP2",2019,23.7709315068493
"MBMP2",2020,24.1478415300546
"MBMP2",2021,23.8948493150685
"MBMP2",2022,23.6135068493151
"MBMP6",2008,23.4519945355191
"MBMP6",2009,23.7839452054795
"MBMP6",2010,24.1117534246575
"MBMP6",2011,23.6814520547945
"MBMP6",2012,23.6453005464481
"MBMP6",2013,23.7978904109589
"MBMP6",2014,23.873397260274
"MBMP6",2015,24.0489863013698
"MBMP6",2016,24.0689344262295
"MBMP6",2017,24.0232328767123
"MBMP6",2018,24.0101643835617
"MBMP6",2019,23.7709315068493
"MBMP6",2020,24.1478415300546
"MBMP6",2021,23.8948493150685
"MBMP6",2022,23.6135068493151
"MBMP7",2008,23.1063114754098
"MBMP7",2009,23.4169589041096
"MBMP7",2010,23.7556712328767
"MBMP7",2011,23.3364109589041
"MBMP7",2012,23.2479781420765
"MBMP7",2013,23.4672602739726
"MBMP7",2014,23.5632054794521
"MBMP7",2015,23.7081917808219
"MBMP7",2016,23.7607923497268
"MBMP7",2017,23.715698630137
"MBMP7",2018,23.6695342465753
"MBMP7",2019,23.5106301369863
"MBMP7",2020,23.7758196721311
"MBMP7",2021,23.4861095890411
"MBMP7",2022,23.162904109589
"MBMP1",2008,23.6066120218579
"MBMP1",2009,23.9693424657534
"MBMP1",2010,24.2732602739726
"MBMP1",2011,23.8285753424658
"MBMP1",2012,23.8167213114754
"MBMP1",2013,23.9632602739726
"MBMP1",2014,24.0254794520548
"MBMP1",2015,24.202794520548
"MBMP1",2016,24.2454644808743
"MBMP1",2017,24.2105753424658
"MBMP1",2018,24.1792876712329
"MBMP1",2019,23.922904109589
"MBMP1",2020,24.325956284153
"MBMP1",2021,24.1053150684931
"MBMP1",2022,23.8316438356164
"MBMP5",2008,23.0712295081967
"MBMP5",2009,23.3801095890411
"MBMP5",2010,23.7216438356164
"MBMP5",2011,23.3045479452055
"MBMP5",2012,23.2092349726776
"MBMP5",2013,23.4262191780822
"MBMP5",2014,23.5272328767123
"MBMP5",2015,23.6699726027397
"MBMP5",2016,23.7185245901639
"MBMP5",2017,23.6668493150685
"MBMP5",2018,23.6279452054794
"MBMP5",2019,23.4683287671233
"MBMP5",2020,23.7242896174863
"MBMP5",2021,23.4217534246575
"MBMP5",2022,23.0905479452055
"CBMP2",2008,23.0665027322404
"CBMP2",2009,23.2508767123288
"CBMP2",2010,23.7007123287671
"CBMP2",2011,23.3244931506849
"CBMP2",2012,23.1977595628415
"CBMP2",2013,23.4075890410959
"CBMP2",2014,23.4064931506849
"CBMP2",2015,23.5906301369863
"CBMP2",2016,23.5636885245902
"CBMP2",2017,23.3253150684931
"CBMP2",2018,23.4531506849315
"CBMP2",2019,23.1685205479452
"CBMP2",2020,23.4913934426229
"CBMP2",2021,23.2513424657534
"CBMP2",2022,23.2346575342466
"CBMP1",2008,23.0665027322404
"CBMP1",2009,23.2508767123288
"CBMP1",2010,23.7007123287671
"CBMP1",2011,23.3244931506849
"CBMP1",2012,23.1977595628415
"CBMP1",2013,23.4075890410959
"CBMP1",2014,23.4064931506849
"CBMP1",2015,23.5906301369863
"CBMP1",2016,23.5636885245902
"CBMP1",2017,23.3253150684931
"CBMP1",2018,23.4531506849315
"CBMP1",2019,23.1685205479452
"CBMP1",2020,23.4913934426229
"CBMP1",2021,23.2513424657534
"CBMP1",2022,23.2346575342466
"WA70",2008,26.4462295081967
"WA70",2009,26.1894246575343
"WA70",2010,26.3477808219178
"WA70",2011,26.1420821917808
"WA70",2012,26.1934972677596
"WA70",2013,26.8725205479452
"WA70",2014,26.5530684931507
"WA70",2015,26.3841917808219
"WA70",2016,26.5326775956284
"WA70",2017,26.5830958904109
"WA70",2018,26.214
"WA70",2019,26.4607945205479
"WA70",2020,26.9273770491803
"WA70",2021,26.5327671232877
"WA70",2022,26.4638356164384
"WA73",2008,26.440956284153
"WA73",2009,26.1696164383562
"WA73",2010,26.3510958904109
"WA73",2011,26.1267123287671
"WA73",2012,26.1814754098361
"WA73",2013,26.8568767123287
"WA73",2014,26.5562191780822
"WA73",2015,26.3872328767123
"WA73",2016,26.5526502732241
"WA73",2017,26.574904109589
"WA73",2018,26.2166301369863
"WA73",2019,26.4837534246575
"WA73",2020,26.9264480874317
"WA73",2021,26.5193424657534
"WA73",2022,26.441205479452
"WA76",2008,26.4324043715847
"WA76",2009,26.1530136986301
"WA76",2010,26.3548219178082
"WA76",2011,26.1120547945206
"WA76",2012,26.1698907103825
"WA76",2013,26.8422465753425
"WA76",2014,26.5582465753425
"WA76",2015,26.389808219178
"WA76",2016,26.5744535519126
"WA76",2017,26.5945479452055
"WA76",2018,26.2379726027397
"WA76",2019,26.5235068493151
"WA76",2020,26.9493715846995
"WA76",2021,26.5273424657534
"WA76",2022,26.4447123287671
"WA72",2008,26.440956284153
"WA72",2009,26.1696164383562
"WA72",2010,26.3510958904109
"WA72",2011,26.1267123287671
"WA72",2012,26.1814754098361
"WA72",2013,26.8568767123287
"WA72",2014,26.5562191780822
"WA72",2015,26.3872328767123
"WA72",2016,26.5526502732241
"WA72",2017,26.574904109589
"WA72",2018,26.2166301369863
"WA72",2019,26.4837534246575
"WA72",2020,26.9264480874317
"WA72",2021,26.5193424657534
"WA72",2022,26.441205479452
"WA80",2008,26.4984699453552
"WA80",2009,26.2028767123288
"WA80",2010,26.3910136986302
"WA80",2011,26.1642465753425
"WA80",2012,26.2088797814207
"WA80",2013,26.8825479452054
"WA80",2014,26.6004383561644
"WA80",2015,26.413698630137
"WA80",2016,26.6124316939891
"WA80",2017,26.6904109589041
"WA80",2018,26.2993424657535
"WA80",2019,26.5558904109589
"WA80",2020,27.013825136612
"WA80",2021,26.6030684931507
"WA80",2022,26.5342191780822
"WA75",2008,26.4324043715847
"WA75",2009,26.1530136986301
"WA75",2010,26.3548219178082
"WA75",2011,26.1120547945206
"WA75",2012,26.1698907103825
"WA75",2013,26.8422465753425
"WA75",2014,26.5582465753425
"WA75",2015,26.389808219178
"WA75",2016,26.5744535519126
"WA75",2017,26.5945479452055
"WA75",2018,26.2379726027397
"WA75",2019,26.5235068493151
"WA75",2020,26.9493715846995
"WA75",2021,26.5273424657534
"WA75",2022,26.4447123287671
"WA77",2008,26.5039617486339
"WA77",2009,26.2160821917808
"WA77",2010,26.388602739726
"WA77",2011,26.1764383561644
"WA77",2012,26.2170765027322
"WA77",2013,26.8981369863014
"WA77",2014,26.5982739726028
"WA77",2015,26.4155068493151
"WA77",2016,26.5955737704918
"WA77",2017,26.6619452054794
"WA77",2018,26.2698356164384
"WA77",2019,26.5292602739726
"WA77",2020,26.9915846994535
"WA77",2021,26.5911780821918
"WA77",2022,26.5337534246575
"WA69",2008,26.3793989071038
"WA69",2009,26.116301369863
"WA69",2010,26.3267397260274
