"survey_id","latitude","longitude","survey_date","mean_sst","median_sst","q95_sst","q05_sst","min_sst","max_sst"
2000854,-33.78066,151.29599,2009-06-27,20.3069485294118,20.66,22.9,15.933,15.34,23.47
2000855,-33.78066,151.29599,2009-09-27,19.8770911949686,20.22,22.88,16.01,15.34,23.47
2000856,-33.78066,151.29599,2009-09-27,19.8770911949686,20.22,22.88,16.01,15.34,23.47
2000857,-35.75012,150.26204,2010-01-26,18.6736251709986,18.9,21.84,15.025,14.3,22.45
2000858,-35.75012,150.26204,2010-01-26,18.6736251709986,18.9,21.84,15.025,14.3,22.45
2000859,-31.68152,152.91196,2009-05-17,22.3875546719682,22.62,25.029,18.964,18.21,25.64
2000860,-31.68152,152.91196,2009-05-17,22.3875546719682,22.62,25.029,18.964,18.21,25.64
2000861,-31.68152,152.91196,2009-05-17,22.3875546719682,22.62,25.029,18.964,18.21,25.64
2000862,-35.0897,150.812,2008-07-07,20.5069841269841,20.73,22.888,17.138,16.88,23.66
2000863,-33.83931,151.27774,2009-08-02,20.1706206896552,20.5,22.94,15.947,15.36,23.5
2000864,-33.83931,151.27774,2009-08-02,20.1706206896552,20.5,22.94,15.947,15.36,23.5
2000865,-33.83931,151.27774,2009-08-02,20.1706206896552,20.5,22.94,15.947,15.36,23.5
2000866,-33.83931,151.27774,2009-12-13,19.8907573632539,20.14,22.85,16.29,15.36,23.5
2000867,-33.83931,151.27774,2009-12-13,19.8907573632539,20.14,22.85,16.29,15.36,23.5
2000868,-35.10039,150.69521,2009-08-30,19.0803618421053,19.27,22.2365,15.3135,14.66,23.31
2000869,-35.10039,150.69521,2010-03-26,19.0480848153215,19.2,22.615,15.315,14.66,24.07
2000870,-35.10039,150.69521,2010-03-26,19.0480848153215,19.2,22.615,15.315,14.66,24.07
2000871,-35.10039,150.69521,2010-03-26,19.0480848153215,19.2,22.615,15.315,14.66,24.07
2000872,-35.10039,150.69521,2010-03-26,19.0480848153215,19.2,22.615,15.315,14.66,24.07
2000873,-35.10039,150.69521,2010-03-26,19.0480848153215,19.2,22.615,15.315,14.66,24.07
2000874,-35.10039,150.69521,2010-03-26,19.0480848153215,19.2,22.615,15.315,14.66,24.07
2000875,-35.10039,150.69521,2010-06-10,19.2511901504788,19.74,22.675,15.315,14.66,24.07
2000876,-35.10039,150.69521,2010-06-29,19.2686867305062,19.74,22.675,15.315,14.66,24.07
2000877,-35.10039,150.69521,2010-07-30,19.317414500684,19.74,22.675,15.315,14.66,24.07
2000878,-35.75073,150.25915,2008-03-26,21.6689534883721,21.69,22.32,20.775,20.62,22.45
2000879,-35.75073,150.25915,2009-08-17,18.8142857142857,19.26,21.933,15.064,14.3,22.45
2000880,-35.75073,150.25915,2009-08-17,18.8142857142857,19.26,21.933,15.064,14.3,22.45
2000881,-35.75073,150.25915,2010-01-26,18.6736251709986,18.9,21.84,15.025,14.3,22.45
2000882,-35.75073,150.25915,2010-01-26,18.6736251709986,18.9,21.84,15.025,14.3,22.45
2000883,-31.68406,152.90851,2009-05-17,22.3875546719682,22.62,25.029,18.964,18.21,25.64
2000884,-31.68406,152.90851,2009-05-17,22.3875546719682,22.62,25.029,18.964,18.21,25.64
2000885,-35.08492,150.77471,2008-08-04,19.9247004608295,20.14,22.642,16.462,15.88,23.53
2000886,-35.08492,150.77471,2010-03-26,19.2406566347469,19.41,22.825,15.485,14.77,24.26
2000887,-33.84282,151.28584,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000888,-33.84282,151.28584,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000889,-33.84282,151.28584,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000890,-33.84282,151.28584,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000891,-33.84282,151.28584,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000892,-30.20774,153.26654,2009-08-21,22.5274791318865,22.83,25.58,19.159,18.63,26.39
2000893,-35.1257,150.75189,2008-05-23,21.1679166666667,21.645,22.8685,18.6015,18.11,23.54
2000894,-35.1257,150.75189,2009-02-26,19.2233569739953,19.07,22.488,15.262,14.82,23.54
2000895,-35.1257,150.75189,2009-03-05,19.2742093023256,19.205,22.5,15.269,14.82,23.54
2000896,-35.1257,150.75189,2009-09-01,19.2505245901639,19.465,22.32,15.4535,14.82,23.54
2000897,-35.1257,150.75189,2009-09-19,19.1572611464968,19.365,22.3165,15.477,14.82,23.54
2000898,-35.1257,150.75189,2009-10-30,19.0626457399103,18.98,22.31,15.49,14.82,23.54
2000899,-35.1257,150.75189,2009-11-02,19.0628125,18.975,22.31,15.49,14.82,23.54
2000900,-35.1257,150.75189,2009-11-22,19.0818641618497,19.085,22.3045,15.501,14.82,23.54
2000901,-35.1257,150.75189,2009-11-24,19.0852017291066,19.095,22.3035,15.503,14.82,23.54
2000902,-35.1257,150.75189,2010-02-24,19.2051299589603,19.44,22.305,15.52,14.82,24.27
2000903,-35.1257,150.75189,2010-06-24,19.4685909712722,19.88,22.885,15.52,14.82,24.27
2000904,-33.83036,151.26378,2010-02-20,19.9675239398085,20.24,23.06,16.43,15.36,24.8
2000905,-33.83036,151.26378,2010-02-20,19.9675239398085,20.24,23.06,16.43,15.36,24.8
2000906,-33.83036,151.26378,2010-02-20,19.9675239398085,20.24,23.06,16.43,15.36,24.8
2000907,-35.07834,150.78923,2009-09-13,19.1864951768489,19.395,22.3395,15.4405,14.77,23.53
2000908,-35.07834,150.78923,2009-09-13,19.1864951768489,19.395,22.3395,15.4405,14.77,23.53
2000909,-35.07768,150.79224,2008-02-20,22.3472549019608,22.29,23.255,21.585,21.34,23.53
2000910,-35.07768,150.79224,2008-02-20,22.3472549019608,22.29,23.255,21.585,21.34,23.53
2000911,-35.07768,150.79224,2008-02-20,22.3472549019608,22.29,23.255,21.585,21.34,23.53
2000912,-35.07768,150.79224,2008-02-20,22.3472549019608,22.29,23.255,21.585,21.34,23.53
2000913,-35.07768,150.79224,2008-02-20,22.3472549019608,22.29,23.255,21.585,21.34,23.53
2000914,-35.07768,150.79224,2008-02-20,22.3472549019608,22.29,23.255,21.585,21.34,23.53
2000915,-35.07768,150.79224,2008-02-20,22.3472549019608,22.29,23.255,21.585,21.34,23.53
2000916,-35.07768,150.79224,2008-08-04,19.9247004608295,20.14,22.642,16.462,15.88,23.53
2000917,-33.82827,151.26574,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000918,-33.82827,151.26574,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000919,-33.82827,151.26574,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000920,-33.82827,151.26574,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000921,-33.82827,151.26574,2009-08-03,20.1649225473322,20.48,22.94,15.95,15.36,23.5
2000922,-30.24156,153.18265,2009-08-21,22.3193322203673,22.64,25.432,18.86,18.32,26.25
2000923,-33.81322,151.27238,2010-02-20,19.9675239398085,20.24,23.06,16.43,15.36,24.8
2000924,-33.81322,151.27238,2010-02-20,19.9675239398085,20.24,23.06,16.43,15.36,24.8
2000925,-33.81322,151.27238,2010-02-20,19.9675239398085,20.24,23.06,16.43,15.36,24.8
2000926,-35.07954,150.77962,2009-09-13,19.1864951768489,19.395,22.3395,15.4405,14.77,23.53
2000927,-35.07954,150.77962,2009-09-13,19.1864951768489,19.395,22.3395,15.4405,14.77,23.53
2000928,-35.85507,150.19207,2010-01-14,18.5208207934337,18.81,21.695,14.855,14.17,22.41
2000929,-35.85507,150.19207,2010-01-14,18.5208207934337,18.81,21.695,14.855,14.17,22.41
2000930,-35.85507,150.19207,2010-01-14,18.5208207934337,18.81,21.695,14.855,14.17,22.41
2000931,-35.85507,150.19207,2010-01-14,18.5208207934337,18.81,21.695,14.855,14.17,22.41
2000932,-35.1177,150.77287,2008-08-09,19.8322072072072,20.13,22.5995,16.36,15.44,23.54
2000933,-33.81322,151.27238,2009-12-11,19.8858227848101,20.14,22.85,16.265,15.36,23.5
2000934,-33.81322,151.27238,2009-12-11,19.8858227848101,20.14,22.85,16.265,15.36,23.5
2000935,-33.81322,151.27238,2009-12-11,19.8858227848101,20.14,22.85,16.265,15.36,23.5
2000936,-33.81322,151.27238,2009-12-11,19.8858227848101,20.14,22.85,16.265,15.36,23.5
2000937,-29.93308,153.39256,2009-08-22,22.5525166666667,22.85,25.722,19.18,18.62,26.52
2000938,-29.93308,153.39256,2009-08-22,22.5525166666667,22.85,25.722,19.18,18.62,26.52
2000939,-29.93308,153.39256,2009-08-22,22.5525166666667,22.85,25.722,19.18,18.62,26.52
2000940,-35.83457,150.20885,2010-01-11,18.5692886456908,18.84,21.725,14.925,14.24,22.43
2000941,-35.83457,150.20885,2010-01-11,18.5692886456908,18.84,21.725,14.925,14.24,22.43
2000942,-35.83457,150.20885,2010-01-11,18.5692886456908,18.84,21.725,14.925,14.24,22.43
2000943,-35.83457,150.20885,2010-01-11,18.5692886456908,18.84,21.725,14.925,14.24,22.43
2000944,-35.11152,150.76649,2008-10-20,18.8636394557823,18.665,22.5635,15.11,14.82,23.54
2000945,-33.85966,151.25916,2009-08-02,20.1925172413793,20.5,22.97,15.9565,15.38,23.54
2000946,-33.85966,151.25916,2009-08-02,20.1925172413793,20.5,22.97,15.9565,15.38,23.54
2000947,-29.91274,153.38342,2009-08-22,22.5525166666667,22.85,25.722,19.18,18.62,26.52
2000948,-29.91274,153.38342,2009-08-22,22.5525166666667,22.85,25.722,19.18,18.62,26.52
2000949,-29.91274,153.38342,2009-08-22,22.5525166666667,22.85,25.722,19.18,18.62,26.52
2000950,-36.16112,150.13343,2008-04-01,21.6166304347826,21.64,22.473,20.8175,20.54,22.76
2000951,-36.16932,150.13612,2008-04-01,21.6166304347826,21.64,22.473,20.8175,20.54,22.76
2000952,-35.83132,150.23347,2010-01-14,18.5712585499316,18.84,21.725,14.925,14.24,22.43
2000953,-35.83132,150.23347,2010-01-14,18.5712585499316,18.84,21.725,14.925,14.24,22.43
2000954,-35.83132,150.23347,2010-01-14,18.5712585499316,18.84,21.725,14.925,14.24,22.43
2000955,-35.83132,150.23347,2010-01-14,18.5712585499316,18.84,21.725,14.925,14.24,22.43
2000956,-35.12108,150.74914,2008-11-01,18.7276470588235,18.515,22.4875,15.0325,14.72,23.4
2000957,-33.81802,151.28518,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000958,-33.81802,151.28518,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000959,-33.81802,151.28518,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000960,-33.81802,151.28518,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000961,-33.81802,151.28518,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000962,-30.20102,153.25802,2009-08-23,22.5175207986689,22.82,25.58,19.16,18.63,26.39
2000963,-35.81672,150.2343,2010-01-14,18.5712585499316,18.84,21.725,14.925,14.24,22.43
2000964,-35.81672,150.2343,2010-01-14,18.5712585499316,18.84,21.725,14.925,14.24,22.43
2000965,-35.81672,150.2343,2010-01-14,18.5712585499316,18.84,21.725,14.925,14.24,22.43
2000966,-35.81672,150.2343,2010-01-14,18.5712585499316,18.84,21.725,14.925,14.24,22.43
2000967,-33.81848,151.26069,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000968,-33.81848,151.26069,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000969,-33.81848,151.26069,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000970,-33.81848,151.26069,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000971,-33.81848,151.26069,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000972,-33.81848,151.26069,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000973,-33.81848,151.26069,2009-12-12,19.8880337078652,20.14,22.85,16.2775,15.36,23.5
2000974,-30.20451,153.26781,2009-08-23,22.5175207986689,22.82,25.58,19.16,18.63,26.39
2000975,-30.20451,153.26781,2009-08-23,22.5175207986689,22.82,25.58,19.16,18.63,26.39
2000976,-30.20451,153.26781,2009-08-23,22.5175207986689,22.82,25.58,19.16,18.63,26.39
2000977,-35.71574,150.28025,2008-04-07,21.519387755102,21.61,22.286,20.1585,19.63,22.43
2000978,-33.81802,151.28518,2010-02-21,19.9694664842681,20.24,23.07,16.43,15.36,24.8
2000979,-33.81802,151.28518,2010-02-21,19.9694664842681,20.24,23.07,16.43,15.36,24.8
2000980,-33.81802,151.28518,2010-02-21,19.9694664842681,20.24,23.07,16.43,15.36,24.8
2000981,-33.81802,151.28518,2010-02-21,19.9694664842681,20.24,23.07,16.43,15.36,24.8
2000982,-35.74858,150.25542,2008-04-07,21.519387755102,21.61,22.286,20.1585,19.63,22.43
2000983,-35.80453,150.23347,2010-01-26,18.5805061559508,18.84,21.77,14.925,14.24,22.43
2000984,-35.80453,150.23347,2010-01-26,18.5805061559508,18.84,21.77,14.925,14.24,22.43
2000985,-33.8497,151.26734,2009-12-13,19.8907573632539,20.14,22.85,16.29,15.36,23.5
2000986,-33.8497,151.26734,2009-12-13,19.8907573632539,20.14,22.85,16.29,15.36,23.5
2000987,-33.8497,151.26734,2009-12-13,19.8907573632539,20.14,22.85,16.29,15.36,23.5
2000988,-30.2019,153.2676,2009-08-23,22.5175207986689,22.82,25.58,19.16,18.63,26.39
2000989,-30.2019,153.2676,2009-08-23,22.5175207986689,22.82,25.58,19.16,18.63,26.39
2000990,-30.2019,153.2676,2009-08-23,22.5175207986689,22.82,25.58,19.16,18.63,26.39
2000991,-35.72811,150.2645,2009-12-21,18.6311789181692,18.85,21.83,15.03,14.29,22.43
2000992,-35.72811,150.2645,2009-12-21,18.6311789181692,18.85,21.83,15.03,14.29,22.43
2000993,-35.72811,150.2645,2009-12-21,18.6311789181692,18.85,21.83,15.03,14.29,22.43
2000994,-35.72811,150.2645,2009-12-21,18.6311789181692,18.85,21.83,15.03,14.29,22.43
2000995,-33.83304,151.27898,2010-02-21,19.9694664842681,20.24,23.07,16.43,15.36,24.8
2000996,-33.83304,151.27898,2010-02-21,19.9694664842681,20.24,23.07,16.43,15.36,24.8
2000997,-33.83304,151.27898,2010-02-21,19.9694664842681,20.24,23.07,16.43,15.36,24.8
2000998,-30.20261,153.26844,2009-08-23,22.5175207986689,22.82,25.58,19.16,18.63,26.39
2000999,-36.09594,150.14753,2008-04-11,21.4621568627451,21.565,22.4085,20.2305,20.09,22.69
2001000,-36.09226,150.14688,2008-04-11,21.4621568627451,21.565,22.4085,20.2305,20.09,22.69
2001001,-35.72235,150.27454,2009-06-09,19.0941634980989,19.7,21.9825,15.1,14.62,22.43
2001002,-35.72235,150.27454,2009-06-09,19.0941634980989,19.7,21.9825,15.1,14.62,22.43
2001003,-35.72235,150.27454,2009-06-09,19.0941634980989,19.7,21.9825,15.1,14.62,22.43
2001004,-35.72235,150.27454,2009-06-09,19.0941634980989,19.7,21.9825,15.1,14.62,22.43
2001005,-35.72235,150.27454,2010-01-15,18.6677838577291,18.92,21.81,15.035,14.29,22.43
2001006,-35.72235,150.27454,2010-01-15,18.6677838577291,18.92,21.81,15.035,14.29,22.43
2001007,-35.72235,150.27454,2010-01-15,18.6677838577291,18.92,21.81,15.035,14.29,22.43
2001008,-35.72235,150.27454,2010-01-15,18.6677838577291,18.92,21.81,15.035,14.29,22.43
2001009,-33.84166,151.25397,2009-09-12,19.9591626409018,20.33,22.92,15.98,15.36,23.5
2001010,-33.99564,151.23761,2009-07-31,20.1895328719723,20.52,22.953,15.941,15.31,23.62
2001011,-33.99564,151.23761,2009-07-31,20.1895328719723,20.52,22.953,15.941,15.31,23.62
2001012,-33.99564,151.23761,2009-07-31,20.1895328719723,20.52,22.953,15.941,15.31,23.62
2001013,-33.99293,151.23184,2009-04-26,20.2577385892116,20.69,22.999,15.755,15.31,23.62
2001014,-35.8259,150.22657,2008-03-31,21.5806593406593,21.59,22.28,20.705,20.57,22.43
2001015,-35.8259,150.22657,2008-03-31,21.5806593406593,21.59,22.28,20.705,20.57,22.43
2001016,-35.8259,150.22657,2009-01-16,18.4233507853403,18.25,21.97,14.98,14.47,22.43
2001017,-35.8259,150.22657,2010-01-07,18.5698221614227,18.84,21.725,14.925,14.24,22.43
2001018,-35.8259,150.22657,2010-01-07,18.5698221614227,18.84,21.725,14.925,14.24,22.43
2001019,-31.68207,152.90948,2009-05-14,22.38492,22.62,25.0305,18.9595,18.21,25.64
2001020,-31.68207,152.90948,2009-05-14,22.38492,22.62,25.0305,18.9595,18.21,25.64
2001021,-33.78242,151.29447,2010-05-09,20.0936662106703,20.37,23.32,16.375,15.34,24.72
2001022,-33.84011,151.27749,2009-08-01,20.1764421416235,20.52,22.94,15.944,15.36,23.5
2001023,-33.84011,151.27749,2009-08-01,20.1764421416235,20.52,22.94,15.944,15.36,23.5
2001024,-33.84011,151.27749,2009-12-13,19.8907573632539,20.14,22.85,16.29,15.36,23.5
2001025,-33.84011,151.27749,2009-12-13,19.8907573632539,20.14,22.85,16.29,15.36,23.5
2001026,-35.08142,150.79732,2009-03-13,19.3192694063927,19.4,22.5215,15.247,14.77,23.53
2001027,-35.08142,150.79732,2009-03-13,19.3192694063927,19.4,22.5215,15.247,14.77,23.53
2001028,-35.08142,150.79732,2009-03-13,19.3192694063927,19.4,22.5215,15.247,14.77,23.53
2001029,-35.08142,150.79732,2009-03-13,19.3192694063927,19.4,22.5215,15.247,14.77,23.53
2001030,-33.89414,151.28281,2010-04-25,20.0810533515732,20.26,23.325,16.47,15.38,24.86
2001031,-32.79163,152.11009,2009-07-26,20.6983071553229,20.9,23.536,17.566,16.76,24.43
2001032,-32.79163,152.11009,2009-07-26,20.6983071553229,20.9,23.536,17.566,16.76,24.43
2001033,-32.79163,152.11009,2010-01-23,20.3968809849521,20.57,23.48,17.505,16.76,24.55
2001034,-33.08017,151.66184,2009-12-19,20.0440611961057,20.27,22.86,16.88,15.77,23.35
2001035,-33.08017,151.66184,2009-12-19,20.0440611961057,20.27,22.86,16.88,15.77,23.35
2001036,-33.09248,151.66519,2009-12-19,20.0440611961057,20.27,22.86,16.88,15.77,23.35
2001037,-33.9538,151.26133,2010-04-11,20.1324487004104,20.35,23.355,16.55,15.36,24.98
2001038,-34.05903,151.14834,2009-08-01,20.0829015544041,20.46,22.89,15.913,15.24,23.56
2001039,-34.05903,151.14834,2009-08-01,20.0829015544041,20.46,22.89,15.913,15.24,23.56
2001040,-34.05903,151.14834,2009-08-01,20.0829015544041,20.46,22.89,15.913,15.24,23.56
2001041,-32.59917,152.32404,2009-05-08,21.1341295546559,21.275,23.91,17.8065,16.77,25.53
2001042,-32.59917,152.32404,2009-05-08,21.1341295546559,21.275,23.91,17.8065,16.77,25.53
2001043,-32.59917,152.32404,2009-05-08,21.1341295546559,21.275,23.91,17.8065,16.77,25.53
2001044,-32.59917,152.32404,2009-05-08,21.1341295546559,21.275,23.91,17.8065,16.77,25.53
2001045,-32.59917,152.32404,2009-05-08,21.1341295546559,21.275,23.91,17.8065,16.77,25.53
2001046,-33.81802,151.28518,2009-03-27,20.2012610619469,20.45,23.0045,15.8355,15.36,23.5
2001047,-33.81802,151.28518,2009-03-27,20.2012610619469,20.45,23.0045,15.8355,15.36,23.5
2001048,-33.81802,151.28518,2009-03-27,20.2012610619469,20.45,23.0045,15.8355,15.36,23.5
2001049,-29.93044,153.38984,2008-06-06,24.1089240506329,24.56,25.955,21.8085,21.55,26.31
2001050,-29.93044,153.38984,2008-06-06,24.1089240506329,24.56,25.955,21.8085,21.55,26.31
2001051,-29.93044,153.38984,2008-06-06,24.1089240506329,24.56,25.955,21.8085,21.55,26.31
2001052,-29.93044,153.38984,2008-06-06,24.1089240506329,24.56,25.955,21.8085,21.55,26.31
2001053,-29.93044,153.38984,2008-06-06,24.1089240506329,24.56,25.955,21.8085,21.55,26.31
2001054,-29.93044,153.38984,2009-03-15,22.8160454545455,23.065,25.8815,19.3895,18.62,26.52
2001055,-29.93044,153.38984,2009-08-21,22.5571619365609,22.85,25.724,19.18,18.62,26.52
2001056,-29.93044,153.38984,2009-08-21,22.5571619365609,22.85,25.724,19.18,18.62,26.52
2001057,-29.93044,153.38984,2009-08-21,22.5571619365609,22.85,25.724,19.18,18.62,26.52
2001058,-33.4465,151.44971,2009-07-19,20.3505830388693,20.555,23,16.5725,15.56,23.52
2001059,-33.4465,151.44971,2009-08-25,20.1411608623549,20.43,22.989,16.58,15.56,23.52
2001060,-33.4465,151.44971,2010-03-13,20.068098495212,20.32,23.225,16.62,15.56,24.54
2001061,-33.4465,151.44971,2010-06-20,20.2422982216142,20.53,23.325,16.62,15.56,24.54
2001062,-35.7203,150.24789,2009-12-21,18.5556865464632,18.72,21.74,14.92,14.23,22.39
2001063,-35.7203,150.24789,2009-12-21,18.5556865464632,18.72,21.74,14.92,14.23,22.39
2001064,-35.80019,150.2369,2009-12-20,18.5308472222222,18.725,21.731,14.9195,14.24,22.43
2001065,-35.80019,150.2369,2009-12-20,18.5308472222222,18.725,21.731,14.9195,14.24,22.43
2001066,-35.80019,150.2369,2009-12-20,18.5308472222222,18.725,21.731,14.9195,14.24,22.43
2001067,-35.80019,150.2369,2009-12-20,18.5308472222222,18.725,21.731,14.9195,14.24,22.43
2001068,-35.78389,150.23465,2009-04-09,18.8809892473118,19.35,21.95,15.03,14.49,22.41
2001069,-35.78389,150.23465,2009-04-09,18.8809892473118,19.35,21.95,15.03,14.49,22.41
2001070,-35.78389,150.23465,2009-04-09,18.8809892473118,19.35,21.95,15.03,14.49,22.41
2001071,-35.78389,150.23465,2009-04-09,18.8809892473118,19.35,21.95,15.03,14.49,22.41
2001072,-35.78389,150.23465,2009-12-20,18.5399166666667,18.715,21.7405,14.9095,14.23,22.41
2001073,-35.78389,150.23465,2009-12-20,18.5399166666667,18.715,21.7405,14.9095,14.23,22.41
2001074,-35.78389,150.23465,2009-12-20,18.5399166666667,18.715,21.7405,14.9095,14.23,22.41
2001075,-35.78389,150.23465,2009-12-20,18.5399166666667,18.715,21.7405,14.9095,14.23,22.41
2001076,-35.77133,150.23296,2009-12-20,18.5399166666667,18.715,21.7405,14.9095,14.23,22.41
2001077,-35.77133,150.23296,2009-12-20,18.5399166666667,18.715,21.7405,14.9095,14.23,22.41
2001078,-35.77133,150.23296,2009-12-20,18.5399166666667,18.715,21.7405,14.9095,14.23,22.41
2001079,-35.77133,150.23296,2009-12-20,18.5399166666667,18.715,21.7405,14.9095,14.23,22.41
2001080,-36.26515,150.15226,2008-05-06,21.2603937007874,21.54,22.398,19.578,18.79,22.82
2001081,-36.26173,150.15152,2008-05-06,21.2603937007874,21.54,22.398,19.578,18.79,22.82
2001082,-36.01152,150.16517,2010-01-28,18.5368809849521,18.86,21.84,14.825,14.16,22.64
2001083,-36.01152,150.16517,2010-01-28,18.5368809849521,18.86,21.84,14.825,14.16,22.64
2001084,-36.01291,150.16603,2010-01-28,18.5368809849521,18.86,21.84,14.825,14.16,22.64
2001085,-36.01291,150.16603,2010-01-28,18.5368809849521,18.86,21.84,14.825,14.16,22.64
2001086,-35.81929,150.23638,2008-05-16,20.9184671532847,21.29,22.212,18.536,18.23,22.43
2001087,-35.82902,150.23084,2008-05-16,20.9184671532847,21.29,22.212,18.536,18.23,22.43
2001088,-35.99157,150.15918,2010-01-28,18.5431874145007,18.83,21.82,14.85,14.18,22.55
2001089,-35.99157,150.15918,2010-01-28,18.5431874145007,18.83,21.82,14.85,14.18,22.55
2001090,-35.68546,150.30408,2010-01-31,18.7375649794802,18.97,21.905,15.09,14.37,22.43
2001091,-35.68546,150.30408,2010-01-31,18.7375649794802,18.97,21.905,15.09,14.37,22.43
2001092,-35.83132,150.23347,2008-05-19,20.8652142857143,21.23,22.2105,18.5,18.23,22.43
2001093,-35.85507,150.19207,2008-05-19,20.8455,21.185,22.2115,18.51,18.23,22.41
2001094,-35.69019,150.29786,2010-01-31,18.6776060191518,18.93,21.845,15.04,14.3,22.4
2001095,-35.69019,150.29786,2010-01-31,18.6776060191518,18.93,21.845,15.04,14.3,22.4
2001096,-35.66796,150.31036,2010-01-31,18.7375649794802,18.97,21.905,15.09,14.37,22.43
2001097,-35.66796,150.31036,2010-01-31,18.7375649794802,18.97,21.905,15.09,14.37,22.43
2001098,-33.84166,151.25397,2009-09-12,19.9591626409018,20.33,22.92,15.98,15.36,23.5
2001099,-33.99745,151.23702,2009-07-31,20.1895328719723,20.52,22.953,15.941,15.31,23.62
2001100,-33.99745,151.23702,2009-07-31,20.1895328719723,20.52,22.953,15.941,15.31,23.62
2001101,-33.99745,151.23702,2009-07-31,20.1895328719723,20.52,22.953,15.941,15.31,23.62
2001102,-33.99745,151.23702,2009-07-31,20.1895328719723,20.52,22.953,15.941,15.31,23.62
2001103,-36.09276,150.13934,2008-02-14,21.5944444444444,21.63,22.538,20.77,20.66,22.69
2001104,-36.09276,150.13934,2008-05-12,21.0387969924812,21.35,22.362,18.864,18.59,22.69
2001105,-36.09276,150.13934,2008-09-17,18.5816858237548,18.68,22.2,14.65,14.07,22.69
2001106,-36.09276,150.13934,2009-12-27,18.4436038514443,18.78,21.697,14.74,14.07,22.69
2001107,-36.09276,150.13934,2009-12-29,18.451865569273,18.79,21.696,14.74,14.07,22.69
2001108,-31.68128,152.91078,2009-05-12,22.3827710843373,22.615,25.0315,18.9585,18.21,25.64
2001109,-31.68128,152.91078,2009-05-14,22.38492,22.62,25.0305,18.9595,18.21,25.64
2001110,-31.68128,152.91078,2009-05-14,22.38492,22.62,25.0305,18.9595,18.21,25.64
2001111,-33.78242,151.29447,2009-06-27,20.3069485294118,20.66,22.9,15.933,15.34,23.47
2001112,-35.0478,150.83995,2009-03-13,19.4360730593607,19.49,22.586,15.297,14.83,23.64
2001113,-35.0478,150.83995,2009-03-13,19.4360730593607,19.49,22.586,15.297,14.83,23.64
2001114,-35.0478,150.83995,2009-03-13,19.4360730593607,19.49,22.586,15.297,14.83,23.64
2001115,-35.0478,150.83995,2009-03-13,19.4360730593607,19.49,22.586,15.297,14.83,23.64
2001116,-33.91589,151.26877,2010-04-25,20.1162243502052,20.33,23.32,16.525,15.38,24.93
2001117,-32.6827,152.15836,2009-12-25,20.4119586206897,20.57,23.51,17.492,16.74,25.04
2001118,-32.6827,152.15836,2010-04-18,20.5096032831737,20.66,23.78,17.495,16.74,25.04
2001119,-32.6827,152.15836,2010-04-18,20.5096032831737,20.66,23.78,17.495,16.74,25.04
2001120,-32.6827,152.15836,2010-04-18,20.5096032831737,20.66,23.78,17.495,16.74,25.04
2001121,-32.6827,152.15836,2010-04-18,20.5096032831737,20.66,23.78,17.495,16.74,25.04
2001122,-32.6827,152.15836,2010-04-18,20.5096032831737,20.66,23.78,17.495,16.74,25.04
2001123,-33.91562,151.27166,2010-04-23,20.1115321477428,20.33,23.32,16.525,15.38,24.93
2001124,-32.6183,152.33433,2009-05-08,21.1339068825911,21.295,23.897,17.79,16.81,25.58
2001125,-32.6183,152.33433,2009-05-08,21.1339068825911,21.295,23.897,17.79,16.81,25.58
2001126,-32.6183,152.33433,2009-05-08,21.1339068825911,21.295,23.897,17.79,16.81,25.58
2001127,-32.6183,152.33433,2009-05-08,21.1339068825911,21.295,23.897,17.79,16.81,25.58
2001128,-32.6183,152.33433,2009-05-08,21.1339068825911,21.295,23.897,17.79,16.81,25.58
2001129,-33.08524,151.64067,2009-10-18,19.9674124809741,20.25,22.87,16.778,15.74,23.34
2001130,-33.81484,151.28466,2009-03-27,20.2012610619469,20.45,23.0045,15.8355,15.36,23.5
